-3.394324e-01 -7.354493e-01
-3.389335e-01 -7.466754e-01
-3.383066e-01 -7.579239e-01
-3.375515e-01 -7.691937e-01
-3.366678e-01 -7.804837e-01
-3.356553e-01 -7.917926e-01
-3.345137e-01 -8.031193e-01
-3.332428e-01 -8.144625e-01
-3.318423e-01 -8.258212e-01
-3.303119e-01 -8.371942e-01
-3.286514e-01 -8.485801e-01
-3.268607e-01 -8.599780e-01
-3.249394e-01 -8.713865e-01
-3.228874e-01 -8.828045e-01
-3.207045e-01 -8.942307e-01
-3.183906e-01 -9.056641e-01
-3.159453e-01 -9.171034e-01
-3.133686e-01 -9.285473e-01
-3.106604e-01 -9.399947e-01
-0.000000e+00 -0.000000e+00
-3.018303e-03 -9.533617e-03
-5.916564e-03 -1.910482e-02
-8.694433e-03 -2.871249e-02
-1.135157e-02 -3.835547e-02
-1.388764e-02 -4.803263e-02
-1.630232e-02 -5.774283e-02
-1.859529e-02 -6.748492e-02
-2.076627e-02 -7.725776e-02
-2.281494e-02 -8.706020e-02
-2.474104e-02 -9.689108e-02
-2.654427e-02 -1.067492e-01
-2.822439e-02 -1.166335e-01
-2.978113e-02 -1.265428e-01
-3.121425e-02 -1.364759e-01
-3.252351e-02 -1.464316e-01
-3.370868e-02 -1.564088e-01
-3.476956e-02 -1.664064e-01
-3.570594e-02 -1.764230e-01
-3.651761e-02 -1.864577e-01
-3.720439e-02 -1.965091e-01
-3.776611e-02 -2.065762e-01
-3.820260e-02 -2.166577e-01
-3.851370e-02 -2.267525e-01
-3.869926e-02 -2.368594e-01
-3.875915e-02 -2.469772e-01
-3.869324e-02 -2.571047e-01
-3.850141e-02 -2.672408e-01
-3.818355e-02 -2.773842e-01
-3.773957e-02 -2.875339e-01
-3.716938e-02 -2.976885e-01
-3.647290e-02 -3.078469e-01
-3.565006e-02 -3.180080e-01
-3.470080e-02 -3.281705e-01
-3.362508e-02 -3.383332e-01
-3.242286e-02 -3.484950e-01
-3.109411e-02 -3.586546e-01
-2.963881e-02 -3.688110e-01
-2.805695e-02 -3.789628e-01
-2.634854e-02 -3.891089e-01
-2.451358e-02 -3.992481e-01
-2.255210e-02 -4.093793e-01
-2.046413e-02 -4.195012e-01
-1.824972e-02 -4.296126e-01
-1.590890e-02 -4.397123e-01
-1.344175e-02 -4.497992e-01
-1.084834e-02 -4.598721e-01
-8.128741e-03 -4.699297e-01
-5.283052e-03 -4.799709e-01
-2.311373e-03 -4.899945e-01
7.861840e-04 -4.999994e-01
4.009499e-03 -5.099842e-01
7.358440e-03 -5.199479e-01
1.083287e-02 -5.298893e-01
1.443263e-02 -5.398071e-01
1.815756e-02 -5.497002e-01
2.200749e-02 -5.595674e-01
2.598225e-02 -5.694075e-01
3.008163e-02 -5.792194e-01
3.430545e-02 -5.890018e-01
3.865348e-02 -5.987536e-01
4.312552e-02 -6.084737e-01
4.772132e-02 -6.181607e-01
5.244064e-02 -6.278136e-01
5.728325e-02 -6.374313e-01
6.224887e-02 -6.470124e-01
6.733724e-02 -6.565559e-01
7.254808e-02 -6.660606e-01
7.788110e-02 -6.755254e-01
8.333600e-02 -6.849490e-01
8.891247e-02 -6.943303e-01
9.461020e-02 -7.036682e-01
1.004288e-01 -7.129615e-01
1.063681e-01 -7.222090e-01
1.124276e-01 -7.314096e-01
1.186069e-01 -7.405622e-01
1.249058e-01 -7.496656e-01
1.313238e-01 -7.587187e-01
1.378605e-01 -7.677203e-01
1.445156e-01 -7.766693e-01
1.512887e-01 -7.855646e-01
1.581793e-01 -7.944050e-01
1.651870e-01 -8.031894e-01
1.723114e-01 -8.119167e-01
1.795520e-01 -8.205858e-01
1.869084e-01 -8.291955e-01
1.943801e-01 -8.377448e-01
2.019666e-01 -8.462325e-01
2.096676e-01 -8.546575e-01
2.174823e-01 -8.630188e-01
2.254105e-01 -8.713152e-01
2.334515e-01 -8.795456e-01
2.416049e-01 -8.877089e-01
2.498701e-01 -8.958041e-01
2.582465e-01 -9.038300e-01
2.667337e-01 -9.117857e-01
2.753311e-01 -9.196699e-01
2.840381e-01 -9.274817e-01
2.928541e-01 -9.352200e-01
3.017786e-01 -9.428837e-01
0.000000e+00 -0.000000e+00
3.167827e-03 -9.484981e-03
6.454839e-03 -1.892974e-02
9.860654e-03 -2.833315e-02
1.338488e-02 -3.769410e-02
1.702711e-02 -4.701146e-02
2.078694e-02 -5.628413e-02
2.466394e-02 -6.551099e-02
2.865769e-02 -7.469094e-02
3.276775e-02 -8.382288e-02
3.699367e-02 -9.290570e-02
4.133499e-02 -1.019383e-01
4.579124e-02 -1.109196e-01
5.036195e-02 -1.198485e-01
5.504664e-02 -1.287240e-01
5.984480e-02 -1.375449e-01
6.475595e-02 -1.463102e-01
6.977955e-02 -1.550188e-01
7.491510e-02 -1.636696e-01
8.016207e-02 -1.722616e-01
8.551990e-02 -1.807937e-01
9.098807e-02 -1.892648e-01
9.656600e-02 -1.976740e-01
1.022531e-01 -2.060201e-01
1.080489e-01 -2.143022e-01
1.139527e-01 -2.225192e-01
1.199640e-01 -2.306700e-01
1.260821e-01 -2.387537e-01
1.323065e-01 -2.467691e-01
1.386364e-01 -2.547154e-01
1.450714e-01 -2.625915e-01
1.516108e-01 -2.703963e-01
1.582539e-01 -2.781290e-01
1.650000e-01 -2.857884e-01
1.718486e-01 -2.933736e-01
1.787988e-01 -3.008837e-01
1.858502e-01 -3.083175e-01
1.930019e-01 -3.156743e-01
2.002534e-01 -3.229529e-01
2.076038e-01 -3.301525e-01
2.150524e-01 -3.372721e-01
2.225987e-01 -3.443107e-01
2.302417e-01 -3.512673e-01
2.379809e-01 -3.581412e-01
2.458154e-01 -3.649312e-01
2.537445e-01 -3.716365e-01
2.617675e-01 -3.782562e-01
2.698835e-01 -3.847894e-01
2.780919e-01 -3.912351e-01
2.863918e-01 -3.975925e-01
2.947824e-01 -4.038606e-01
3.032629e-01 -4.100385e-01
3.118326e-01 -4.161255e-01
3.204906e-01 -4.221205e-01
3.292362e-01 -4.280228e-01
3.380684e-01 -4.338315e-01
3.469864e-01 -4.395457e-01
3.559895e-01 -4.451646e-01
3.650767e-01 -4.506873e-01
3.742472e-01 -4.561129e-01
3.835002e-01 -4.614408e-01
3.928347e-01 -4.666700e-01
4.022499e-01 -4.717997e-01
4.117450e-01 -4.768292e-01
4.213189e-01 -4.817576e-01
4.309709e-01 -4.865841e-01
4.407000e-01 -4.913080e-01
4.505053e-01 -4.959284e-01
4.603858e-01 -5.004447e-01
4.703408e-01 -5.048560e-01
4.803691e-01 -5.091615e-01
4.904700e-01 -5.133607e-01
5.006424e-01 -5.174526e-01
5.108854e-01 -5.214365e-01
5.211981e-01 -5.253119e-01
5.315794e-01 -5.290778e-01
5.420285e-01 -5.327337e-01
5.525442e-01 -5.362787e-01
5.631258e-01 -5.397123e-01
5.737720e-01 -5.430337e-01
5.844821e-01 -5.462423e-01
5.952549e-01 -5.493374e-01
6.060895e-01 -5.523183e-01
6.169848e-01 -5.551844e-01
6.279399e-01 -5.579350e-01
6.389537e-01 -5.605695e-01
6.500251e-01 -5.630873e-01
6.611532e-01 -5.654878e-01
6.723369e-01 -5.677702e-01
6.835752e-01 -5.699341e-01
6.948670e-01 -5.719789e-01
7.062113e-01 -5.739039e-01
7.176069e-01 -5.757086e-01
7.290529e-01 -5.773924e-01
7.405481e-01 -5.789547e-01
7.520915e-01 -5.803950e-01
7.636820e-01 -5.817128e-01
7.753185e-01 -5.829076e-01
7.869999e-01 -5.839787e-01
7.987252e-01 -5.849257e-01
0.000000e+00 -0.000000e+00
8.141612e-03 -5.806389e-03
1.635594e-02 -1.151014e-02
2.464201e-02 -1.711056e-02
3.299885e-02 -2.260698e-02
4.142548e-02 -2.799874e-02
4.992091e-02 -3.328517e-02
5.848415e-02 -3.846563e-02
6.711419e-02 -4.353947e-02
7.581004e-02 -4.850606e-02
8.457068e-02 -5.336478e-02
9.339511e-02 -5.811500e-02
1.022823e-01 -6.275613e-02
1.112312e-01 -6.728755e-02
1.202409e-01 -7.170869e-02
1.293102e-01 -7.601896e-02
1.384381e-01 -8.021777e-02
1.476236e-01 -8.430458e-02
1.568657e-01 -8.827883e-02
1.661633e-01 -9.213996e-02
1.755152e-01 -9.588743e-02
1.849206e-01 -9.952073e-02
1.943782e-01 -1.030393e-01
2.038871e-01 -1.064427e-01
2.134461e-01 -1.097304e-01
2.230542e-01 -1.129018e-01
2.327103e-01 -1.159565e-01
2.424133e-01 -1.188941e-01
2.521620e-01 -1.217141e-01
2.619555e-01 -1.244159e-01
2.717926e-01 -1.269992e-01
2.816722e-01 -1.294635e-01
2.915931e-01 -1.318084e-01
3.015544e-01 -1.340335e-01
3.115548e-01 -1.361383e-01
3.215932e-01 -1.381224e-01
3.316686e-01 -1.399855e-01
3.417797e-01 -1.417272e-01
3.519256e-01 -1.433471e-01
3.621049e-01 -1.448448e-01
3.723167e-01 -1.462200e-01
3.825597e-01 -1.474724e-01
3.928328e-01 -1.486015e-01
4.031349e-01 -1.496071e-01
4.134648e-01 -1.504889e-01
4.238213e-01 -1.512465e-01
4.342034e-01 -1.518796e-01
4.446098e-01 -1.523880e-01
4.550395e-01 -1.527714e-01
4.654911e-01 -1.530295e-01
4.759637e-01 -1.531620e-01
4.864559e-01 -1.531687e-01
4.969667e-01 -1.530494e-01
5.074948e-01 -1.528039e-01
5.180391e-01 -1.524318e-01
5.285985e-01 -1.519330e-01
5.391717e-01 -1.513074e-01
5.497575e-01 -1.505546e-01
5.603548e-01 -1.496746e-01
5.709624e-01 -1.486671e-01
5.815792e-01 -1.475320e-01
5.922038e-01 -1.462691e-01
6.028352e-01 -1.448783e-01
6.134721e-01 -1.433595e-01
6.241134e-01 -1.417125e-01
6.347579e-01 -1.399373e-01
6.454043e-01 -1.380337e-01
6.560515e-01 -1.360016e-01
6.666983e-01 -1.338410e-01
6.773434e-01 -1.315517e-01
6.879858e-01 -1.291338e-01
6.986242e-01 -1.265871e-01
7.092573e-01 -1.239116e-01
7.198840e-01 -1.211074e-01
7.305031e-01 -1.181742e-01
7.411135e-01 -1.151123e-01
7.517138e-01 -1.119215e-01
7.623029e-01 -1.086018e-01
7.728795e-01 -1.051533e-01
7.834426e-01 -1.015761e-01
7.939908e-01 -9.787002e-02
8.045231e-01 -9.403526e-02
8.150381e-01 -9.007184e-02
8.255347e-01 -8.597984e-02
8.360116e-01 -8.175932e-02
8.464677e-01 -7.741037e-02
8.569018e-01 -7.293310e-02
8.673127e-01 -6.832760e-02
8.776992e-01 -6.359400e-02
8.880600e-01 -5.873243e-02
8.983939e-01 -5.374302e-02
9.086999e-01 -4.862592e-02
9.189766e-01 -4.338128e-02
9.292230e-01 -3.800929e-02
9.394376e-01 -3.251010e-02
9.496195e-01 -2.688392e-02
9.597674e-01 -2.113093e-02
9.698801e-01 -1.525135e-02
9.799564e-01 -9.245391e-03
9.899951e-01 -3.113285e-03
0.000000e+00 0.000000e+00
9.999555e-03 9.434072e-05
1.999753e-02 3.144608e-04
2.999273e-02 6.603415e-04
3.998398e-02 1.131954e-03
4.997009e-02 1.729261e-03
5.994987e-02 2.452212e-03
6.992214e-02 3.300750e-03
7.988571e-02 4.274806e-03
8.983939e-02 5.374302e-03
9.978202e-02 6.599149e-03
1.097124e-01 7.949250e-03
1.196293e-01 9.424497e-03
1.295317e-01 1.102477e-02
1.394182e-01 1.274994e-02
1.492878e-01 1.459988e-02
1.591392e-01 1.657443e-02
1.689713e-01 1.867343e-02
1.787829e-01 2.089672e-02
1.885728e-01 2.324413e-02
1.983399e-01 2.571546e-02
2.080830e-01 2.831052e-02
2.178008e-01 3.102909e-02
2.274923e-01 3.387097e-02
2.371563e-01 3.683593e-02
2.467916e-01 3.992373e-02
2.563970e-01 4.313413e-02
2.659715e-01 4.646686e-02
2.755138e-01 4.992167e-02
2.850227e-01 5.349827e-02
2.944972e-01 5.719639e-02
3.039360e-01 6.101573e-02
3.133380e-01 6.495598e-02
3.227021e-01 6.901684e-02
3.320272e-01 7.319797e-02
3.413120e-01 7.749904e-02
3.505555e-01 8.191972e-02
3.597565e-01 8.645964e-02
3.689139e-01 9.111845e-02
3.780265e-01 9.589577e-02
3.870932e-01 1.007912e-01
3.961129e-01 1.058044e-01
4.050845e-01 1.109350e-01
4.140068e-01 1.161824e-01
4.228788e-01 1.215464e-01
4.316993e-01 1.270265e-01
4.404672e-01 1.326222e-01
4.491814e-01 1.383332e-01
4.578408e-01 1.441588e-01
4.664444e-01 1.500988e-01
4.749909e-01 1.561525e-01
4.834794e-01 1.623196e-01
4.919087e-01 1.685995e-01
5.002778e-01 1.749917e-01
5.085856e-01 1.814958e-01
5.168309e-01 1.881111e-01
5.250128e-01 1.948372e-01
5.331302e-01 2.016735e-01
5.411820e-01 2.086195e-01
5.491671e-01 2.156746e-01
5.570845e-01 2.228382e-01
5.649331e-01 2.301099e-01
5.727120e-01 2.374889e-01
5.804200e-01 2.449747e-01
5.880562e-01 2.525667e-01
5.956194e-01 2.602643e-01
6.031087e-01 2.680669e-01
6.105231e-01 2.759738e-01
6.178615e-01 2.839845e-01
6.251229e-01 2.920982e-01
6.323064e-01 3.003142e-01
6.394108e-01 3.086321e-01
6.464354e-01 3.170510e-01
6.533789e-01 3.255703e-01
6.602405e-01 3.341893e-01
6.670192e-01 3.429074e-01
6.737139e-01 3.517237e-01
6.803238e-01 3.606376e-01
6.868479e-01 3.696484e-01
6.932852e-01 3.787554e-01
6.996348e-01 3.879577e-01
7.058957e-01 3.972547e-01
7.120669e-01 4.066456e-01
7.181477e-01 4.161297e-01
7.241369e-01 4.257061e-01
7.300338e-01 4.353742e-01
7.358373e-01 4.451330e-01
7.415467e-01 4.549819e-01
7.471609e-01 4.649200e-01
7.526791e-01 4.749465e-01
7.581004e-01 4.850606e-01
7.634239e-01 4.952615e-01
7.686488e-01 5.055483e-01
7.737741e-01 5.159202e-01
7.787991e-01 5.263763e-01
7.837228e-01 5.369158e-01
7.885444e-01 5.475379e-01
7.932630e-01 5.582416e-01
7.978779e-01 5.690262e-01
8.023882e-01 5.798906e-01
0.000000e+00 0.000000e+00
8.030612e-03 5.958966e-03
1.598595e-02 1.201871e-02
2.386506e-02 1.817853e-02
3.166701e-02 2.443769e-02
3.939086e-02 3.079546e-02
4.703567e-02 3.725112e-02
5.460052e-02 4.380391e-02
6.208451e-02 5.045309e-02
6.948670e-02 5.719789e-02
7.680621e-02 6.403754e-02
8.404212e-02 7.097128e-02
9.119355e-02 7.799831e-02
9.825961e-02 8.511785e-02
1.052394e-01 9.232910e-02
1.121321e-01 9.963125e-02
1.189368e-01 1.070235e-01
1.256527e-01 1.145050e-01
1.322789e-01 1.220750e-01
1.388145e-01 1.297326e-01
1.452587e-01 1.374769e-01
1.516108e-01 1.453072e-01
1.578698e-01 1.532225e-01
1.640349e-01 1.612220e-01
1.701054e-01 1.693049e-01
1.760804e-01 1.774702e-01
1.819592e-01 1.857171e-01
1.877409e-01 1.940447e-01
1.934248e-01 2.024521e-01
1.990101e-01 2.109384e-01
2.044960e-01 2.195026e-01
2.098818e-01 2.281439e-01
2.151667e-01 2.368613e-01
2.203500e-01 2.456540e-01
2.254309e-01 2.545209e-01
2.304088e-01 2.634612e-01
2.352828e-01 2.724738e-01
2.400524e-01 2.815579e-01
2.447167e-01 2.907125e-01
2.492751e-01 2.999365e-01
2.537269e-01 3.092291e-01
2.580715e-01 3.185893e-01
2.623080e-01 3.280160e-01
2.664360e-01 3.375083e-01
2.704547e-01 3.470652e-01
2.743635e-01 3.566857e-01
2.781617e-01 3.663688e-01
2.818487e-01 3.761134e-01
2.854239e-01 3.859186e-01
2.888867e-01 3.957834e-01
2.922365e-01 4.057066e-01
2.954726e-01 4.156873e-01
2.985945e-01 4.257244e-01
3.016017e-01 4.358170e-01
3.044934e-01 4.459638e-01
3.072693e-01 4.561640e-01
3.099286e-01 4.664164e-01
3.124709e-01 4.767200e-01
3.148957e-01 4.870736e-01
3.172023e-01 4.974763e-01
3.193904e-01 5.079269e-01
3.214593e-01 5.184244e-01
3.234087e-01 5.289677e-01
3.252379e-01 5.395557e-01
3.269465e-01 5.501873e-01
3.285340e-01 5.608613e-01
3.300000e-01 5.715768e-01
3.313440e-01 5.823325e-01
3.325656e-01 5.931274e-01
3.336643e-01 6.039604e-01
3.346397e-01 6.148303e-01
3.354914e-01 6.257360e-01
3.362189e-01 6.366764e-01
3.368219e-01 6.476504e-01
3.373000e-01 6.586567e-01
3.376528e-01 6.696944e-01
3.378799e-01 6.807622e-01
3.379810e-01 6.918590e-01
3.379557e-01 7.029836e-01
3.378036e-01 7.141349e-01
3.375245e-01 7.253118e-01
3.371180e-01 7.365131e-01
3.365837e-01 7.477375e-01
3.359215e-01 7.589840e-01
3.351309e-01 7.702514e-01
3.342117e-01 7.815386e-01
3.331637e-01 7.928442e-01
3.319865e-01 8.041673e-01
3.306799e-01 8.155065e-01
3.292436e-01 8.268607e-01
3.276775e-01 8.382288e-01
3.259812e-01 8.496095e-01
3.241547e-01 8.610016e-01
3.221975e-01 8.724040e-01
3.201096e-01 8.838155e-01
3.178908e-01 8.952348e-01
3.155409e-01 9.066609e-01
3.130597e-01 9.180924e-01
3.104471e-01 9.295282e-01
3.077028e-01 9.409670e-01
0.000000e+00 0.000000e+00
2.988307e-03 9.543061e-03
5.856455e-03 1.912333e-02
8.604097e-03 2.873969e-02
1.123089e-02 3.839098e-02
1.373652e-02 4.807607e-02
1.612065e-02 5.779381e-02
1.838298e-02 6.754307e-02
2.052321e-02 7.732269e-02
2.254105e-02 8.713152e-02
2.443622e-02 9.696840e-02
2.620845e-02 1.068322e-01
2.785747e-02 1.167217e-01
2.938304e-02 1.266358e-01
3.078491e-02 1.365734e-01
3.206286e-02 1.465332e-01
3.321665e-02 1.565141e-01
3.424609e-02 1.665149e-01
3.515096e-02 1.765344e-01
3.593107e-02 1.865716e-01
3.658624e-02 1.966251e-01
3.711630e-02 2.066939e-01
3.752108e-02 2.167768e-01
3.780043e-02 2.268725e-01
3.795421e-02 2.369799e-01
3.798228e-02 2.470978e-01
3.788452e-02 2.572251e-01
3.766082e-02 2.673605e-01
3.731106e-02 2.775029e-01
3.683517e-02 2.876511e-01
3.623304e-02 2.978039e-01
3.550462e-02 3.079601e-01
3.464983e-02 3.181185e-01
3.366862e-02 3.282780e-01
3.256095e-02 3.384373e-01
3.132678e-02 3.485952e-01
2.996608e-02 3.587507e-01
2.847885e-02 3.689024e-01
2.686507e-02 3.790492e-01
2.512476e-02 3.891899e-01
2.325793e-02 3.993233e-01
2.126460e-02 4.094482e-01
1.914481e-02 4.195634e-01
1.689861e-02 4.296678e-01
1.452605e-02 4.397602e-01
1.202719e-02 4.498392e-01
9.402110e-03 4.599039e-01
6.650898e-03 4.699529e-01
3.773646e-03 4.799852e-01
7.704603e-04 4.899994e-01
-2.358544e-03 4.999944e-01
-5.613243e-03 5.099691e-01
-8.993501e-03 5.199222e-01
-1.249917e-02 5.298526e-01
-1.613010e-02 5.397590e-01
-1.988613e-02 5.496404e-01
-2.376707e-02 5.594954e-01
-2.777275e-02 5.693230e-01
-3.190298e-02 5.791219e-01
-3.615753e-02 5.888910e-01
-4.053621e-02 5.986291e-01
-4.503879e-02 6.083350e-01
-4.966503e-02 6.180076e-01
-5.441469e-02 6.276456e-01
-5.928752e-02 6.372480e-01
-6.428325e-02 6.468135e-01
-6.940160e-02 6.563409e-01
-7.464231e-02 6.658292e-01
-8.000506e-02 6.752771e-01
-8.548957e-02 6.846835e-01
-9.109552e-02 6.940473e-01
-9.682258e-02 7.033672e-01
-1.026704e-01 7.126421e-01
-1.086387e-01 7.218709e-01
-1.147271e-01 7.310525e-01
-1.209352e-01 7.401856e-01
-1.272627e-01 7.492691e-01
-1.337091e-01 7.583020e-01
-1.402741e-01 7.672830e-01
-1.469573e-01 7.762110e-01
-1.537583e-01 7.850849e-01
-1.606767e-01 7.939036e-01
-1.677120e-01 8.026660e-01
-1.748638e-01 8.113708e-01
-1.821316e-01 8.200171e-01
-1.895151e-01 8.286037e-01
-1.970136e-01 8.371294e-01
-2.046268e-01 8.455932e-01
-2.123542e-01 8.539940e-01
-2.201952e-01 8.623306e-01
-2.281494e-01 8.706020e-01
-2.362163e-01 8.788071e-01
-2.443953e-01 8.869447e-01
-2.526859e-01 8.950139e-01
-2.610876e-01 9.030134e-01
-2.695997e-01 9.109424e-01
-2.782219e-01 9.187995e-01
-2.869534e-01 9.265839e-01
-2.957937e-01 9.342944e-01
-3.047422e-01 9.419300e-01
-0.000000e+00 0.000000e+00
-3.197639e-03 9.474972e-03
-6.514336e-03 1.890935e-02
-9.949705e-03 2.830200e-02
-1.350335e-02 3.765182e-02
-1.717486e-02 4.695768e-02
-2.096383e-02 5.621848e-02
-2.486983e-02 6.543311e-02
-2.889243e-02 7.460045e-02
-3.303119e-02 8.371942e-02
-3.728565e-02 9.278890e-02
-4.165535e-02 1.018078e-01
-4.613982e-02 1.107751e-01
-5.073859e-02 1.196896e-01
-5.545117e-02 1.285503e-01
-6.027705e-02 1.373560e-01
-6.521573e-02 1.461058e-01
-7.026670e-02 1.547985e-01
-7.542943e-02 1.634332e-01
-8.070339e-02 1.720086e-01
-8.608803e-02 1.805238e-01
-9.158280e-02 1.889778e-01
-9.718715e-02 1.973693e-01
